cell_id,latitude,longitude,relative_occurrence_score,species_slug,scientific_name,selected_model
925:2844,2.55,104.45,0.1021842933077384,moorish_idol,Zanclus cornutus,random_forest
925:2845,2.55,104.55,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
925:2846,2.55,104.65,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
925:2847,2.55,104.75,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
925:2848,2.55,104.85,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
925:2849,2.55,104.95,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
925:2898,2.55,109.85,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
925:2899,2.55,109.95,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
925:2900,2.55,110.05,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
925:2901,2.55,110.15,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
925:2902,2.55,110.25,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
925:2903,2.55,110.35,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
925:2904,2.55,110.45,0.08543294957773989,moorish_idol,Zanclus cornutus,random_forest
925:2905,2.55,110.55,0.0845084212758531,moorish_idol,Zanclus cornutus,random_forest
925:2906,2.55,110.65,0.0845084212758531,moorish_idol,Zanclus cornutus,random_forest
925:2907,2.55,110.75,0.08396995973739158,moorish_idol,Zanclus cornutus,random_forest
925:2908,2.55,110.85,0.08396995973739158,moorish_idol,Zanclus cornutus,random_forest
